transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag,case_id
TX303156,CUST10081,2026-08-27,P2P,Debit,24922.79,Canada,0,CASE0014
TX306975,CUST10081,2026-05-11,Check,Debit,2532.14,Turkey,1,CASE0014
TX313697,CUST10062,2026-02-04,Wire,Debit,42358.39,Turkey,1,CASE0015
TX316654,CUST10062,2026-06-05,Check,Debit,13702.48,Turkey,1,CASE0015
TX307157,CUST10062,2026-04-06,P2P,Credit,1447.6,United Kingdom,0,CASE0015
TX306303,CUST10062,2026-01-23,Wire,Debit,3567.18,United States,0,CASE0015
TX303237,CUST10062,2026-05-18,Wire,Debit,3793.69,Canada,0,CASE0015
TX319619,CUST10062,2026-02-06,ACH,Debit,6438.35,India,0,CASE0015
TX311099,CUST10062,2026-09-07,Cash Withdrawal,Debit,11518.04,United Kingdom,0,CASE0015
TX303350,CUST10062,2026-01-28,P2P,Credit,17362.51,United States,0,CASE0015
TX313640,CUST10062,2026-07-06,Card,Debit,6794.04,Russia,1,CASE0015
TX314313,CUST10062,2026-01-16,ACH,Credit,2434.5,Turkey,1,CASE0015
TX304854,CUST10062,2026-05-06,Cash Deposit,Debit,10528.44,United Arab Emirates,1,CASE0015
TX311964,CUST10062,2026-09-21,P2P,Credit,13895.17,Turkey,1,CASE0015
TX320306,CUST10062,2026-08-06,Cash Deposit,Debit,3024.33,China,0,CASE0015
TX307980,CUST10062,2026-09-23,ACH,Debit,24764.83,United Kingdom,0,CASE0015
TX310102,CUST10062,2026-07-19,Check,Debit,2257.24,India,0,CASE0015
TX320505,CUST10062,2026-05-12,P2P,Debit,4470.28,United Arab Emirates,1,CASE0015
TX314140,CUST10736,2026-08-22,Check,Debit,3661.15,China,0,CASE0016
TX301003,CUST10736,2026-04-14,Wire,Credit,2370.87,United Kingdom,0,CASE0016
TX320933,CUST10736,2026-07-19,ACH,Debit,52062.73,Nigeria,1,CASE0016
TX302062,CUST10736,2026-05-11,ACH,Credit,1003.64,Mexico,0,CASE0016
TX301160,CUST10736,2026-09-15,Check,Credit,11893.32,Russia,1,CASE0016
TX304387,CUST10736,2026-02-06,Card,Debit,18363.32,India,0,CASE0016
TX312845,CUST10736,2026-08-14,Cash Deposit,Credit,8661.29,Canada,0,CASE0016
TX314654,CUST10736,2026-04-04,Check,Debit,2363.99,Mexico,0,CASE0016
TX313820,CUST10736,2026-08-15,Check,Credit,9214.82,India,0,CASE0016
TX316319,CUST10736,2026-04-23,Wire,Debit,13736.13,Turkey,1,CASE0016
TX308860,CUST10736,2026-08-06,ACH,Credit,55054.31,Russia,1,CASE0016
TX315576,CUST10736,2026-01-18,Cash Deposit,Credit,14067.48,United States,0,CASE0016
TX314666,CUST10736,2026-01-20,Cash Deposit,Debit,4267.95,United Kingdom,0,CASE0016
TX314025,CUST10736,2026-01-31,P2P,Credit,8294.6,Canada,0,CASE0016
TX314778,CUST10736,2026-06-05,ACH,Debit,397.1,United States,0,CASE0016
TX308027,CUST10736,2026-05-01,ACH,Credit,13576.65,United States,0,CASE0016
TX321807,CUST10736,2026-03-19,ACH,Debit,22411.65,Nigeria,1,CASE0016
TX310078,CUST10736,2026-02-21,Cash Withdrawal,Credit,15817.44,China,0,CASE0016
TX308585,CUST10736,2026-08-27,P2P,Debit,1766.77,United Arab Emirates,1,CASE0016
TX306358,CUST10736,2026-07-28,Card,Credit,6757.21,Turkey,1,CASE0016
TX311655,CUST10736,2026-08-25,Wire,Debit,10415.09,Nigeria,1,CASE0016
TX321580,CUST10736,2026-07-10,Cash Withdrawal,Credit,5132.96,United Kingdom,0,CASE0016
TX303856,CUST10736,2026-09-10,Cash Withdrawal,Credit,4183.87,United Kingdom,0,CASE0016
TX315907,CUST10109,2026-07-06,P2P,Credit,840.83,Nigeria,1,CASE0017
TX320605,CUST10109,2026-01-19,ACH,Debit,3589.68,United Arab Emirates,1,CASE0017
TX319114,CUST10109,2026-07-05,Wire,Credit,5953.89,India,0,CASE0017
TX317817,CUST10109,2026-04-16,Cash Withdrawal,Credit,5632.33,India,0,CASE0017
TX306351,CUST10109,2026-06-14,ACH,Debit,8103.4,Mexico,0,CASE0017
TX320089,CUST10109,2026-03-12,Card,Credit,7930.05,India,0,CASE0017
TX306928,CUST10109,2026-03-03,Cash Deposit,Credit,11110.19,United States,0,CASE0017
TX315936,CUST10109,2026-05-05,P2P,Credit,3936.09,Turkey,1,CASE0017
TX312171,CUST10109,2026-05-17,Cash Deposit,Debit,5468.86,United Kingdom,0,CASE0017
TX319939,CUST10109,2026-02-28,Cash Deposit,Debit,1467.06,China,0,CASE0017
TX314728,CUST10109,2026-08-05,ACH,Debit,14805.13,Canada,0,CASE0017
TX319520,CUST10109,2026-04-17,Wire,Credit,11409.3,Russia,1,CASE0017
TX316726,CUST10109,2026-05-20,Cash Deposit,Credit,38950.37,Mexico,0,CASE0017
TX314186,CUST10109,2026-06-18,P2P,Credit,72743.97,United Kingdom,0,CASE0017
TX300026,CUST10109,2026-05-15,ACH,Debit,85913.87,Nigeria,1,CASE0017
TX306367,CUST10109,2026-07-05,P2P,Credit,1097.29,Canada,0,CASE0017
TX306655,CUST10109,2026-09-22,Wire,Credit,5916.31,United Kingdom,0,CASE0017
TX321629,CUST10109,2026-06-12,Card,Debit,3129.67,Canada,0,CASE0017
TX308609,CUST10109,2026-05-04,Wire,Debit,2011.21,Russia,1,CASE0017
TX314279,CUST10109,2026-07-30,Cash Deposit,Credit,6848.59,Nigeria,1,CASE0017
TX301524,CUST10109,2026-09-06,Cash Withdrawal,Debit,49335.77,China,0,CASE0017
TX307567,CUST10109,2026-02-01,Wire,Debit,38181.38,Russia,1,CASE0017
TX303638,CUST10109,2026-05-28,Check,Credit,1511.45,Mexico,0,CASE0017
TX306382,CUST10109,2026-01-04,Wire,Credit,65675.73,United Kingdom,0,CASE0017
TX319383,CUST10271,2026-06-20,Card,Debit,4296.87,United Arab Emirates,1,CASE0018
TX313549,CUST10271,2026-04-03,Wire,Credit,2734.58,Russia,1,CASE0018
TX321401,CUST10271,2026-01-17,Cash Withdrawal,Debit,7641.57,Mexico,0,CASE0018
TX307375,CUST10271,2026-02-14,Wire,Debit,7483.48,India,0,CASE0018
TX305870,CUST10271,2026-05-29,Card,Debit,5533.95,India,0,CASE0018
TX312276,CUST10271,2026-01-27,Wire,Debit,1767.62,United Kingdom,0,CASE0018
TX302210,CUST10271,2026-07-23,ACH,Debit,821.49,Russia,1,CASE0018
TX300353,CUST10271,2026-06-03,ACH,Debit,12116.71,China,0,CASE0018
TX314506,CUST10271,2026-05-14,Card,Credit,3304.3,Russia,1,CASE0018
TX315404,CUST10271,2026-02-03,P2P,Debit,6851.92,Mexico,0,CASE0018
TX304485,CUST10271,2026-08-03,Cash Withdrawal,Credit,21147.2,United Kingdom,0,CASE0018
TX308212,CUST10271,2026-06-08,ACH,Debit,4251.65,Canada,0,CASE0018
TX320972,CUST10271,2026-04-27,Card,Credit,5574.06,Nigeria,1,CASE0018
TX316595,CUST10271,2026-09-03,P2P,Debit,7187.15,Turkey,1,CASE0018
TX302161,CUST10271,2026-01-08,ACH,Credit,25593.61,China,0,CASE0018
TX305841,CUST10271,2026-05-09,P2P,Credit,1260.06,Nigeria,1,CASE0018
TX313873,CUST10271,2026-06-23,Wire,Credit,5693.02,China,0,CASE0018
TX305791,CUST10271,2026-05-28,Cash Withdrawal,Credit,20435.73,United Arab Emirates,1,CASE0018
TX321227,CUST10271,2026-07-28,Wire,Debit,22281.45,Turkey,1,CASE0018
TX313368,CUST10271,2026-09-01,Wire,Credit,4876.11,Russia,1,CASE0018
TX318019,CUST10271,2026-05-31,Cash Deposit,Debit,3498.78,United Kingdom,0,CASE0018
TX311358,CUST10271,2026-08-02,ACH,Credit,4714.44,Mexico,0,CASE0018
TX316793,CUST10271,2026-05-09,ACH,Credit,1361.32,India,0,CASE0018
TX317497,CUST10271,2026-06-15,Card,Debit,12065.18,Nigeria,1,CASE0018
TX304744,CUST10205,2026-01-20,Check,Credit,15802.57,Russia,1,CASE0019
TX300018,CUST10205,2026-05-17,Card,Debit,8326.56,Turkey,1,CASE0019
TX308065,CUST10205,2026-07-01,Card,Credit,10874.79,India,0,CASE0019
TX313522,CUST10205,2026-03-11,Cash Deposit,Credit,3659.92,United Kingdom,0,CASE0019
TX304803,CUST10205,2026-04-30,Check,Debit,4396.19,United States,0,CASE0019
TX300202,CUST10205,2026-06-24,Cash Deposit,Debit,10841.62,United Arab Emirates,1,CASE0019
TX319431,CUST10205,2026-09-04,Wire,Debit,2895.75,China,0,CASE0019
TX302677,CUST10205,2026-03-27,Check,Debit,2553.02,Nigeria,1,CASE0019
TX302187,CUST10205,2026-07-29,Cash Deposit,Debit,15771.15,Canada,0,CASE0019
TX302249,CUST10205,2026-07-09,Cash Deposit,Debit,3318.94,United Arab Emirates,1,CASE0019
TX316915,CUST10205,2026-06-04,ACH,Debit,8141.35,United Arab Emirates,1,CASE0019
TX316269,CUST10205,2026-02-11,Cash Deposit,Debit,20029.06,United Kingdom,0,CASE0019
TX300274,CUST10205,2026-04-02,P2P,Credit,8400.3,India,0,CASE0019
TX319449,CUST10205,2026-06-06,Cash Deposit,Credit,8826.2,Turkey,1,CASE0019
TX305967,CUST10205,2026-08-08,Cash Withdrawal,Debit,29918.71,United Kingdom,0,CASE0019
TX305956,CUST10205,2026-05-22,Cash Withdrawal,Credit,1683.69,Nigeria,1,CASE0019
TX310890,CUST10205,2026-08-05,Wire,Credit,683.05,Nigeria,1,CASE0019
TX317356,CUST10205,2026-09-08,Cash Deposit,Credit,3166.67,Russia,1,CASE0019
TX302672,CUST10205,2026-09-26,Cash Deposit,Debit,4544.02,Mexico,0,CASE0019
TX307330,CUST10670,2026-02-28,ACH,Debit,1977.37,China,0,CASE0020
TX302562,CUST10670,2026-06-24,P2P,Credit,20390.74,United Kingdom,0,CASE0020
TX308116,CUST10670,2026-08-19,ACH,Debit,6341.6,Nigeria,1,CASE0020
TX306823,CUST10670,2026-06-17,Cash Withdrawal,Debit,6311.14,Turkey,1,CASE0020
TX314914,CUST10670,2026-06-30,Cash Deposit,Debit,4541.02,Russia,1,CASE0020
TX306574,CUST10670,2026-07-28,ACH,Debit,14415.63,United Kingdom,0,CASE0020
TX305915,CUST10670,2026-07-07,Card,Credit,10276.73,China,0,CASE0020
TX308975,CUST10670,2026-04-19,Cash Withdrawal,Credit,2934.6,United Kingdom,0,CASE0020
TX317897,CUST10670,2026-04-18,Check,Debit,9028.95,Turkey,1,CASE0020
TX312371,CUST10670,2026-04-24,Cash Withdrawal,Debit,20869.07,Canada,0,CASE0020
TX317460,CUST10670,2026-07-24,Card,Debit,5596.48,Nigeria,1,CASE0020
TX305399,CUST10670,2026-09-22,ACH,Debit,42083.95,Canada,0,CASE0020
TX301776,CUST10670,2026-01-21,Cash Deposit,Credit,10775.16,India,0,CASE0020
TX310908,CUST10670,2026-04-20,P2P,Credit,40523.42,China,0,CASE0020
TX319354,CUST10670,2026-02-13,Wire,Credit,63543.09,Mexico,0,CASE0020
TX307065,CUST10670,2026-07-16,Wire,Credit,6794.11,United Kingdom,0,CASE0020
TX308773,CUST10670,2026-03-10,Cash Deposit,Credit,7513.37,India,0,CASE0020
TX320186,CUST10670,2026-02-08,Check,Debit,1607.84,India,0,CASE0020
TX307083,CUST10670,2026-04-11,Cash Withdrawal,Credit,4139.92,Nigeria,1,CASE0020
TX312346,CUST10670,2026-01-02,ACH,Debit,6861.44,United Arab Emirates,1,CASE0020
TX318823,CUST10670,2026-04-07,Wire,Credit,1059.82,United States,0,CASE0020
TX308689,CUST10670,2026-03-22,Cash Deposit,Credit,2999.1,United States,0,CASE0020
TX318861,CUST10670,2026-08-18,Cash Deposit,Credit,18348.8,China,0,CASE0020
TX316766,CUST10670,2026-01-31,Check,Credit,16516.8,United Arab Emirates,1,CASE0020
TX312273,CUST10670,2026-02-22,ACH,Debit,4480.71,United Kingdom,0,CASE0020
TX301208,CUST10072,2026-04-30,Cash Withdrawal,Debit,1116.16,Turkey,1,CASE0021
TX309627,CUST10072,2026-01-01,Wire,Debit,46605.99,United Arab Emirates,1,CASE0021
TX303908,CUST10072,2026-04-27,Cash Deposit,Debit,6267.98,Canada,0,CASE0021
TX304787,CUST10072,2026-06-19,Card,Credit,15146.4,Russia,1,CASE0021
TX302127,CUST10072,2026-04-25,Wire,Debit,26985.55,United Arab Emirates,1,CASE0021
TX307113,CUST10072,2026-03-24,ACH,Debit,19234.77,Russia,1,CASE0021
TX314752,CUST10072,2026-07-11,Check,Credit,39212.5,United Kingdom,0,CASE0021
TX305946,CUST10072,2026-07-08,Cash Withdrawal,Debit,8677.19,United Kingdom,0,CASE0021
TX301523,CUST10072,2026-05-31,Cash Deposit,Credit,4831.22,Mexico,0,CASE0021
TX300043,CUST10072,2026-05-23,Card,Debit,2864.05,Nigeria,1,CASE0021
TX321337,CUST10072,2026-05-18,ACH,Credit,1803.04,United Kingdom,0,CASE0021
TX305032,CUST10072,2026-04-22,Wire,Credit,8930.71,China,0,CASE0021
TX311152,CUST10072,2026-02-01,P2P,Credit,20843.25,China,0,CASE0021
TX309306,CUST10072,2026-09-01,Wire,Debit,7374.09,Canada,0,CASE0021
TX320434,CUST10072,2026-05-22,Wire,Debit,1528.97,Nigeria,1,CASE0021
TX316725,CUST10072,2026-02-17,ACH,Debit,2367.26,Mexico,0,CASE0021
TX318530,CUST10072,2026-01-22,ACH,Credit,27629.55,United States,0,CASE0021
TX300209,CUST10106,2026-08-17,Check,Credit,38649.98,India,0,CASE0022
TX312966,CUST10106,2026-03-05,ACH,Credit,14867.8,Mexico,0,CASE0022
TX302067,CUST10106,2026-05-05,ACH,Credit,778.01,Canada,0,CASE0022
TX300044,CUST10106,2026-03-23,Cash Deposit,Credit,4261.7,Nigeria,1,CASE0022
TX311330,CUST10106,2026-03-12,Card,Debit,2666.48,Canada,0,CASE0022
TX307513,CUST10106,2026-05-06,ACH,Credit,2809.5,Turkey,1,CASE0022
TX311246,CUST10106,2026-09-19,Wire,Credit,5166.28,China,0,CASE0022
TX311113,CUST10106,2026-03-27,Cash Deposit,Debit,4615.13,Mexico,0,CASE0022
TX318057,CUST10106,2026-04-18,Cash Deposit,Debit,5997.63,Nigeria,1,CASE0022
TX313190,CUST10106,2026-08-06,Check,Credit,15002.99,India,0,CASE0022
TX312982,CUST10106,2026-01-18,Card,Debit,10257.87,Canada,0,CASE0022
TX306219,CUST10106,2026-07-18,Wire,Debit,5683.44,United Kingdom,0,CASE0022
TX307748,CUST10106,2026-07-10,Card,Credit,1177.84,China,0,CASE0022
TX306178,CUST10106,2026-04-29,P2P,Credit,10634.17,United Arab Emirates,1,CASE0022
TX302750,CUST10106,2026-03-29,Check,Debit,11514.7,Turkey,1,CASE0022
TX302933,CUST10106,2026-08-02,Check,Debit,3812.22,China,0,CASE0022
TX307912,CUST10106,2026-08-07,ACH,Credit,41898.94,Russia,1,CASE0022
TX317837,CUST10106,2026-06-27,Check,Credit,2300.96,United Kingdom,0,CASE0022
TX307552,CUST10106,2026-01-28,P2P,Credit,7859.76,United Arab Emirates,1,CASE0022
TX310396,CUST10106,2026-04-03,Check,Debit,2989.08,China,0,CASE0022
TX312290,CUST10106,2026-06-14,Cash Withdrawal,Credit,6241.88,China,0,CASE0022
TX313579,CUST10106,2026-04-26,Cash Deposit,Debit,12318.77,Russia,1,CASE0022
TX317625,CUST10106,2026-07-29,Cash Deposit,Debit,5405.96,Mexico,0,CASE0022
TX304136,CUST10106,2026-01-07,Cash Deposit,Credit,5979.25,India,0,CASE0022
TX317319,CUST10106,2026-07-15,P2P,Credit,1284.86,India,0,CASE0022
TX313039,CUST10264,2026-02-13,P2P,Credit,9235.5,Russia,1,CASE0023
TX307907,CUST10264,2026-05-04,P2P,Credit,1595.46,China,0,CASE0023
TX321571,CUST10264,2026-06-11,Cash Deposit,Credit,10835.64,Russia,1,CASE0023
TX308266,CUST10264,2026-01-09,Check,Credit,13445.17,United Arab Emirates,1,CASE0023
TX313242,CUST10264,2026-04-23,Wire,Debit,1019.63,Turkey,1,CASE0023
TX314687,CUST10264,2026-02-21,ACH,Debit,5720.06,Canada,0,CASE0023
TX320141,CUST10264,2026-09-27,Card,Credit,8719.48,Nigeria,1,CASE0023
TX312871,CUST10264,2026-04-22,Card,Credit,5561.63,India,0,CASE0023
TX321659,CUST10264,2026-06-02,Wire,Credit,1990.84,United Kingdom,0,CASE0023
TX317821,CUST10264,2026-09-13,ACH,Debit,55511.3,Russia,1,CASE0023
TX315104,CUST10264,2026-01-29,Cash Deposit,Debit,1588.85,China,0,CASE0023
TX308525,CUST10264,2026-09-11,Cash Deposit,Debit,7864.52,China,0,CASE0023
TX321539,CUST10264,2026-04-26,Wire,Debit,22365.94,China,0,CASE0023
TX308808,CUST10264,2026-03-13,P2P,Credit,1515.03,United States,0,CASE0023
TX305327,CUST10264,2026-04-30,Cash Deposit,Credit,7574.12,Russia,1,CASE0023
TX310164,CUST10264,2026-02-15,Card,Credit,6682.3,Nigeria,1,CASE0023
TX319484,CUST10264,2026-04-12,P2P,Credit,1611.05,China,0,CASE0023
TX310285,CUST10264,2026-05-20,ACH,Debit,18325.13,United Kingdom,0,CASE0023
TX307652,CUST10264,2026-06-24,P2P,Credit,2061.65,Turkey,1,CASE0023
TX302836,CUST10264,2026-01-21,Card,Credit,15064.92,China,0,CASE0023
TX318235,CUST10264,2026-05-09,Cash Deposit,Debit,40754.46,India,0,CASE0023
TX320787,CUST10264,2026-03-27,ACH,Debit,14004.01,Canada,0,CASE0023
TX315488,CUST10264,2026-09-24,Cash Deposit,Debit,15642.35,Canada,0,CASE0023
TX319092,CUST10264,2026-01-25,Cash Deposit,Credit,2735.8,United Arab Emirates,1,CASE0023
TX306482,CUST10264,2026-04-04,Wire,Credit,5201.42,United Arab Emirates,1,CASE0023
TX302985,CUST10790,2026-06-25,Check,Debit,2364.89,Canada,0,CASE0024
TX308914,CUST10790,2026-04-20,Cash Withdrawal,Debit,8167.28,Turkey,1,CASE0024
TX305733,CUST10790,2026-05-17,ACH,Credit,6959.81,United Arab Emirates,1,CASE0024
TX318752,CUST10790,2026-03-12,Wire,Debit,3358.51,United Kingdom,0,CASE0024
TX313274,CUST10790,2026-06-03,Cash Deposit,Credit,7805.35,Nigeria,1,CASE0024
TX302924,CUST10790,2026-05-11,P2P,Debit,80485.77,United States,0,CASE0024
TX303615,CUST10790,2026-04-20,Card,Debit,20771.55,Mexico,0,CASE0024
TX306791,CUST10790,2026-01-25,P2P,Debit,9184.21,United Kingdom,0,CASE0024
TX316515,CUST10790,2026-04-01,Check,Debit,5402.17,United Arab Emirates,1,CASE0024
TX320313,CUST10790,2026-08-03,Wire,Debit,2547.26,India,0,CASE0024
TX301169,CUST10790,2026-06-10,Cash Deposit,Debit,1506.34,United Arab Emirates,1,CASE0024
TX317562,CUST10790,2026-07-28,Card,Debit,12734.0,Nigeria,1,CASE0024
TX312289,CUST10790,2026-06-14,ACH,Debit,1224.72,India,0,CASE0024
TX320061,CUST10790,2026-09-23,P2P,Debit,4113.27,Russia,1,CASE0024
TX300230,CUST10790,2026-04-10,Check,Debit,679.19,India,0,CASE0024
TX313210,CUST10319,2026-05-18,Cash Deposit,Credit,13303.31,Turkey,1,CASE0025
TX320152,CUST10319,2026-06-12,Cash Withdrawal,Debit,2081.63,India,0,CASE0025
TX302564,CUST10319,2026-05-16,P2P,Credit,12338.42,India,0,CASE0025
TX307062,CUST10319,2026-06-17,P2P,Credit,28852.87,United Arab Emirates,1,CASE0025
TX309950,CUST10319,2026-03-03,Cash Withdrawal,Credit,1743.04,United Arab Emirates,1,CASE0025
TX307277,CUST10319,2026-03-05,Card,Credit,3410.04,United States,0,CASE0025
TX305598,CUST10319,2026-09-18,P2P,Credit,3978.01,Mexico,0,CASE0025
TX304870,CUST10319,2026-07-15,Check,Credit,6514.0,Russia,1,CASE0025
TX310619,CUST10319,2026-01-06,Cash Deposit,Debit,4998.07,China,0,CASE0025
TX304117,CUST10319,2026-02-07,Card,Credit,3376.21,Mexico,0,CASE0025
TX307806,CUST10319,2026-09-04,Wire,Credit,5387.31,Russia,1,CASE0025
TX320106,CUST10319,2026-01-18,Check,Debit,7096.98,Nigeria,1,CASE0025
TX315544,CUST10319,2026-05-15,P2P,Debit,14853.08,Canada,0,CASE0025
TX320773,CUST10319,2026-08-25,ACH,Debit,38586.33,Canada,0,CASE0025
TX300684,CUST10319,2026-01-16,Wire,Debit,2773.05,China,0,CASE0025
TX300187,CUST10319,2026-03-30,Cash Deposit,Debit,1906.46,United Kingdom,0,CASE0025
TX301270,CUST10319,2026-05-02,Cash Deposit,Credit,887.88,India,0,CASE0025
TX305539,CUST10319,2026-02-17,Wire,Debit,8775.66,United States,0,CASE0025
TX305709,CUST10319,2026-03-14,P2P,Credit,6912.77,United States,0,CASE0025
TX310844,CUST10319,2026-05-25,Card,Credit,869.13,Nigeria,1,CASE0025
TX314363,CUST10319,2026-02-18,Card,Debit,3861.8,United Kingdom,0,CASE0025
TX315117,CUST10319,2026-09-01,Cash Deposit,Debit,4147.34,India,0,CASE0025
TX312899,CUST10319,2026-08-21,Wire,Debit,7500.86,China,0,CASE0025
TX317454,CUST10319,2026-01-06,Check,Credit,5198.64,India,0,CASE0025
TX320631,CUST10319,2026-07-12,ACH,Credit,1787.17,Canada,0,CASE0025
TX315037,CUST10469,2026-02-22,P2P,Credit,3105.29,Mexico,0,CASE0026
TX305504,CUST10469,2026-07-27,ACH,Debit,4730.38,United States,0,CASE0026
TX307153,CUST10469,2026-02-14,Check,Credit,5558.07,India,0,CASE0026
TX313037,CUST10469,2026-04-10,Cash Deposit,Debit,9805.86,India,0,CASE0026
TX315087,CUST10469,2026-02-07,P2P,Debit,8298.76,Mexico,0,CASE0026
TX309868,CUST10469,2026-02-17,Wire,Debit,833.22,Nigeria,1,CASE0026
TX303148,CUST10469,2026-08-23,Wire,Credit,4477.03,Turkey,1,CASE0026
TX320014,CUST10469,2026-04-19,Wire,Credit,7522.55,India,0,CASE0026
TX306197,CUST10469,2026-07-27,Wire,Credit,25877.73,United Arab Emirates,1,CASE0026
TX317811,CUST10469,2026-02-06,Cash Deposit,Debit,8504.35,United Arab Emirates,1,CASE0026
TX314026,CUST10469,2026-04-14,ACH,Credit,7172.31,United States,0,CASE0026
TX301871,CUST10469,2026-02-25,Cash Deposit,Debit,3689.37,United Arab Emirates,1,CASE0026
TX307381,CUST10469,2026-01-30,Wire,Credit,6324.62,Russia,1,CASE0026
TX306441,CUST10469,2026-02-10,P2P,Credit,64238.6,China,0,CASE0026
TX311494,CUST10469,2026-03-12,ACH,Debit,1464.31,Turkey,1,CASE0026
TX301942,CUST10469,2026-05-22,Cash Deposit,Credit,228.51,Russia,1,CASE0026
TX303130,CUST10469,2026-04-05,Wire,Debit,10037.12,Nigeria,1,CASE0026
TX320072,CUST10469,2026-01-07,Wire,Credit,1171.22,United Kingdom,0,CASE0026
TX302614,CUST10469,2026-08-17,P2P,Credit,2625.35,Russia,1,CASE0026
TX301590,CUST10469,2026-08-13,ACH,Credit,2535.36,United States,0,CASE0026
TX321500,CUST10469,2026-08-11,Cash Deposit,Debit,10721.8,United Kingdom,0,CASE0026
TX319761,CUST10469,2026-05-22,ACH,Credit,7219.43,United States,0,CASE0026
TX311447,CUST10469,2026-03-03,P2P,Debit,18125.3,United Kingdom,0,CASE0026
TX300827,CUST10469,2026-06-12,ACH,Credit,4510.24,Nigeria,1,CASE0026
TX301914,CUST10469,2026-09-19,ACH,Credit,21722.08,Canada,0,CASE0026
TX321567,CUST10484,2026-05-24,ACH,Debit,5068.64,Mexico,0,CASE0027
TX320701,CUST10484,2026-07-03,Card,Debit,778.07,United States,0,CASE0027
TX307999,CUST10484,2026-06-20,Check,Credit,114189.09,Mexico,0,CASE0027
TX320548,CUST10484,2026-07-06,Cash Deposit,Debit,1655.58,United Arab Emirates,1,CASE0027
TX313421,CUST10484,2026-01-08,Cash Withdrawal,Debit,23339.6,India,0,CASE0027
TX310965,CUST10484,2026-05-10,P2P,Credit,8530.49,China,0,CASE0027
TX306557,CUST10484,2026-07-22,Check,Debit,10848.3,Mexico,0,CASE0027
TX314231,CUST10484,2026-02-21,Wire,Debit,19765.91,China,0,CASE0027
TX309705,CUST10484,2026-04-23,ACH,Debit,43840.31,Mexico,0,CASE0027
TX301399,CUST10484,2026-03-17,P2P,Debit,7972.55,Turkey,1,CASE0027
TX306531,CUST10484,2026-05-02,Wire,Credit,4530.24,Nigeria,1,CASE0027
TX321813,CUST10484,2026-04-24,Cash Deposit,Credit,771.55,India,0,CASE0027
TX302168,CUST10484,2026-01-05,Wire,Debit,7603.28,Nigeria,1,CASE0027
TX302106,CUST10484,2026-07-01,Check,Credit,14720.69,United Arab Emirates,1,CASE0027
TX300896,CUST10484,2026-03-25,P2P,Credit,2904.28,Canada,0,CASE0027
TX318931,CUST10484,2026-01-04,Check,Debit,4015.44,United States,0,CASE0027
TX302312,CUST10484,2026-04-08,Wire,Debit,3092.48,United Kingdom,0,CASE0027
TX314635,CUST10484,2026-05-18,Wire,Debit,8223.91,United Arab Emirates,1,CASE0027
TX316204,CUST10484,2026-01-24,ACH,Debit,7019.95,United Kingdom,0,CASE0027
TX306044,CUST10484,2026-07-06,ACH,Credit,2675.2,United Kingdom,0,CASE0027
TX309969,CUST10484,2026-01-21,Cash Withdrawal,Credit,3088.87,Canada,0,CASE0027
TX315049,CUST10484,2026-07-29,P2P,Debit,6191.54,United Arab Emirates,1,CASE0027
TX316405,CUST10484,2026-07-21,P2P,Debit,12411.13,Turkey,1,CASE0027
TX316994,CUST10484,2026-04-27,Wire,Debit,14624.65,Russia,1,CASE0027
TX316762,CUST10484,2026-06-25,Wire,Credit,1801.25,Russia,1,CASE0027
TX311892,CUST10103,2026-06-18,Cash Withdrawal,Credit,3887.49,United Arab Emirates,1,CASE0028
TX315205,CUST10103,2026-06-30,Wire,Credit,7787.87,India,0,CASE0028
TX314428,CUST10103,2026-06-17,Cash Deposit,Debit,3529.39,China,0,CASE0028
TX308637,CUST10103,2026-03-14,Cash Deposit,Credit,6493.36,United States,0,CASE0028
TX312597,CUST10103,2026-06-17,Wire,Credit,1934.78,Turkey,1,CASE0028
TX313811,CUST10103,2026-03-09,Cash Deposit,Debit,1623.12,China,0,CASE0028
TX318206,CUST10103,2026-02-20,Wire,Credit,10654.29,United Kingdom,0,CASE0028
TX315810,CUST10103,2026-01-16,P2P,Credit,4514.48,India,0,CASE0028
TX310297,CUST10103,2026-08-17,ACH,Debit,2729.48,United Arab Emirates,1,CASE0028
TX319034,CUST10103,2026-02-19,Check,Debit,1687.32,China,0,CASE0028
TX309138,CUST10103,2026-04-27,Cash Deposit,Debit,1007.96,United Kingdom,0,CASE0028
TX304569,CUST10103,2026-05-16,P2P,Credit,1904.84,Mexico,0,CASE0028
TX312460,CUST10103,2026-09-17,Card,Credit,4146.14,Russia,1,CASE0028
TX320252,CUST10103,2026-05-08,Wire,Debit,7255.15,United States,0,CASE0028
TX320831,CUST10103,2026-02-01,Cash Deposit,Debit,8724.85,United Kingdom,0,CASE0028
