transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag
TX300361,CUST10823,2026-01-30,Wire,Debit,5770.64,United States,0
TX300362,CUST10780,2026-07-17,Wire,Credit,22564.29,China,0
TX300363,CUST10313,2026-07-24,Cash Withdrawal,Credit,8725.21,Nigeria,1
TX300364,CUST10035,2026-04-09,Cash Withdrawal,Debit,7227.21,Mexico,0
TX300365,CUST10665,2026-07-15,Card,Debit,7557.07,United States,0
TX300366,CUST10838,2026-01-27,ACH,Credit,4291.68,United Arab Emirates,1
TX300367,CUST10676,2026-03-30,Wire,Credit,2954.25,United Arab Emirates,1
TX300368,CUST10040,2026-03-25,ACH,Credit,1817.63,India,0
TX300369,CUST10777,2026-04-06,Card,Debit,3725.47,India,0
TX300370,CUST10098,2026-03-05,P2P,Credit,2342.51,India,0
TX300371,CUST10766,2026-04-19,ACH,Debit,1799.97,Russia,1
TX300372,CUST10166,2026-02-22,Cash Deposit,Debit,10984.28,Canada,0
TX300373,CUST10213,2026-05-19,Check,Debit,3019.84,Mexico,0
TX300374,CUST10198,2026-03-28,P2P,Debit,1788.76,Nigeria,1
TX300375,CUST10836,2026-04-05,ACH,Debit,16575.18,Nigeria,1
TX300376,CUST10186,2026-08-22,Wire,Debit,14500.92,India,0
TX300377,CUST10659,2026-01-07,Check,Credit,15105.79,India,0
TX300378,CUST10564,2026-04-28,Card,Debit,2907.39,India,0
TX300379,CUST10803,2026-02-09,Wire,Credit,3905.58,United Arab Emirates,1
TX300380,CUST10762,2026-08-26,P2P,Debit,650.75,United Kingdom,0
TX300381,CUST10795,2026-09-24,Card,Credit,2851.64,Mexico,0
TX300382,CUST10143,2026-01-04,Cash Deposit,Credit,6464.46,India,0
TX300383,CUST10732,2026-06-26,Wire,Debit,3744.47,India,0
TX300384,CUST10425,2026-01-07,ACH,Debit,3000.93,Mexico,0
TX300385,CUST10133,2026-04-29,Card,Credit,3500.68,Turkey,1
TX300386,CUST10173,2026-03-22,Card,Credit,2826.88,Nigeria,1
TX300387,CUST10773,2026-05-13,Wire,Debit,10762.35,Mexico,0
TX300388,CUST10169,2026-08-29,Card,Credit,5164.12,United Kingdom,0
TX300389,CUST10036,2026-09-17,Cash Deposit,Credit,4043.89,United Kingdom,0
TX300390,CUST10433,2026-08-14,Wire,Debit,2902.27,United Kingdom,0
TX300391,CUST10400,2026-04-04,ACH,Credit,7529.63,Canada,0
TX300392,CUST10739,2026-06-16,ACH,Credit,45878.75,United States,0
TX300393,CUST10751,2026-04-17,P2P,Credit,2236.87,India,0
TX300394,CUST10889,2026-08-19,Check,Debit,10879.24,United Arab Emirates,1
TX300395,CUST10568,2026-01-28,Cash Deposit,Debit,6301.48,Turkey,1
TX300396,CUST10665,2026-07-11,Wire,Credit,3996.7,China,0
TX300397,CUST10239,2026-08-03,Wire,Debit,27187.31,Canada,0
TX300398,CUST10063,2026-07-25,Check,Credit,1233.94,Nigeria,1
TX300399,CUST10582,2026-04-27,Wire,Debit,18629.63,China,0
TX300400,CUST10440,2026-05-08,Cash Withdrawal,Credit,3989.73,India,0
TX300401,CUST10323,2026-06-20,ACH,Debit,6374.19,United Arab Emirates,1
TX300402,CUST10422,2026-07-11,ACH,Credit,3546.02,United States,0
TX300403,CUST10317,2026-09-18,P2P,Credit,2834.01,Mexico,0
TX300404,CUST10028,2026-05-28,ACH,Credit,2658.63,Mexico,0
TX300405,CUST10385,2026-01-24,ACH,Credit,10239.14,United Kingdom,0
TX300406,CUST10433,2026-08-06,Cash Withdrawal,Credit,14023.97,United Arab Emirates,1
TX300407,CUST10845,2026-09-21,Wire,Debit,15948.93,Nigeria,1
TX300408,CUST10541,2026-03-07,Wire,Credit,3235.0,Russia,1
TX300409,CUST10089,2026-04-24,Cash Withdrawal,Debit,23552.89,Nigeria,1
TX300410,CUST10094,2026-09-05,Cash Withdrawal,Credit,588.07,Canada,0
TX300411,CUST10338,2026-06-30,Cash Deposit,Debit,4309.59,United Arab Emirates,1
TX300412,CUST10217,2026-01-17,Check,Debit,4456.67,Turkey,1
TX300413,CUST10874,2026-06-25,ACH,Credit,2915.29,Canada,0
TX300414,CUST10894,2026-02-13,Wire,Credit,4155.72,China,0
TX300415,CUST10818,2026-04-30,Card,Debit,4216.44,United Arab Emirates,1
TX300416,CUST10438,2026-01-07,Check,Debit,5856.17,Canada,0
TX300417,CUST10011,2026-02-01,Cash Deposit,Credit,8993.5,United Arab Emirates,1
TX300418,CUST10149,2026-08-20,Card,Credit,4259.6,Canada,0
TX300419,CUST10201,2026-06-05,ACH,Credit,16892.74,United Arab Emirates,1
TX300420,CUST10337,2026-07-04,ACH,Debit,9161.1,Mexico,0
TX300421,CUST10148,2026-03-27,P2P,Credit,14544.52,Russia,1
TX300422,CUST10444,2026-05-02,Wire,Credit,4676.33,Nigeria,1
TX300423,CUST10023,2026-02-20,ACH,Debit,17904.09,China,0
TX300424,CUST10210,2026-08-21,Cash Deposit,Credit,22459.44,Nigeria,1
TX300425,CUST10660,2026-06-29,Cash Withdrawal,Debit,6561.4,United States,0
TX300426,CUST10584,2026-07-24,ACH,Debit,14248.69,India,0
TX300427,CUST10710,2026-05-07,ACH,Debit,2650.68,India,0
TX300428,CUST10150,2026-05-10,Cash Withdrawal,Credit,1809.95,Canada,0
TX300429,CUST10270,2026-07-13,ACH,Debit,8577.91,United States,0
TX300430,CUST10574,2026-04-15,ACH,Credit,48349.16,United Kingdom,0
TX300431,CUST10472,2026-01-05,ACH,Debit,8794.28,Russia,1
TX300432,CUST10753,2026-03-27,ACH,Debit,8158.96,Mexico,0
TX300433,CUST10697,2026-06-09,Check,Credit,14872.48,Russia,1
TX300434,CUST10671,2026-02-16,Card,Credit,9000.72,United Arab Emirates,1
TX300435,CUST10341,2026-01-16,P2P,Debit,2887.07,Nigeria,1
TX300436,CUST10653,2026-02-20,Wire,Credit,5678.28,China,0
TX300437,CUST10784,2026-05-25,Wire,Credit,12815.54,China,0
TX300438,CUST10574,2026-04-09,Cash Withdrawal,Debit,852.37,China,0
TX300439,CUST10259,2026-01-13,Card,Debit,21477.63,Mexico,0
TX300440,CUST10723,2026-07-25,Cash Withdrawal,Debit,10462.8,United Kingdom,0
TX300441,CUST10486,2026-07-08,Card,Debit,2632.2,India,0
TX300442,CUST10754,2026-07-31,ACH,Credit,4523.05,Mexico,0
TX300443,CUST10031,2026-08-31,P2P,Debit,1902.9,Nigeria,1
TX300444,CUST10761,2026-04-18,Card,Credit,6544.67,United Arab Emirates,1
TX300445,CUST10857,2026-07-17,P2P,Debit,10922.83,United Kingdom,0
TX300446,CUST10873,2026-01-03,Wire,Debit,2081.84,Mexico,0
TX300447,CUST10233,2026-04-06,P2P,Credit,5593.06,Nigeria,1
TX300448,CUST10537,2026-03-06,Check,Credit,6139.78,United Arab Emirates,1
TX300449,CUST10721,2026-01-07,Check,Debit,2330.42,Turkey,1
TX300450,CUST10800,2026-01-22,Cash Withdrawal,Credit,634.01,United States,0
TX300451,CUST10124,2026-08-31,ACH,Debit,11310.85,China,0
TX300452,CUST10251,2026-01-17,P2P,Debit,4652.56,United Arab Emirates,1
TX300453,CUST10782,2026-04-21,Wire,Credit,2773.63,Nigeria,1
TX300454,CUST10860,2026-09-18,Wire,Debit,12555.52,Nigeria,1
TX300455,CUST10059,2026-08-18,Card,Credit,11339.92,Russia,1
TX300456,CUST10680,2026-02-19,Wire,Credit,5766.65,Russia,1
TX300457,CUST10830,2026-08-20,Cash Deposit,Credit,6707.03,United Arab Emirates,1
TX300458,CUST10036,2026-09-26,Wire,Credit,4346.0,Canada,0
TX300459,CUST10077,2026-04-10,P2P,Debit,9392.9,Mexico,0
TX300460,CUST10121,2026-08-14,Cash Deposit,Debit,6890.31,Nigeria,1
TX300461,CUST10892,2026-01-30,ACH,Debit,50222.23,Nigeria,1
TX300462,CUST10450,2026-04-24,Cash Deposit,Debit,2243.78,Canada,0
TX300463,CUST10397,2026-02-23,P2P,Credit,19721.93,United Kingdom,0
TX300464,CUST10614,2026-03-12,Check,Credit,24374.92,Nigeria,1
TX300465,CUST10211,2026-06-03,Check,Debit,10547.72,United States,0
TX300466,CUST10434,2026-04-25,Check,Debit,5255.48,Nigeria,1
TX300467,CUST10517,2026-07-13,Cash Withdrawal,Debit,20191.29,United Kingdom,0
TX300468,CUST10124,2026-05-30,P2P,Credit,2874.59,Mexico,0
TX300469,CUST10047,2026-01-30,Card,Debit,9769.55,Nigeria,1
TX300470,CUST10410,2026-05-23,ACH,Debit,5266.69,China,0
TX300471,CUST10508,2026-07-25,Card,Credit,2075.91,Canada,0
TX300472,CUST10087,2026-02-01,P2P,Debit,3164.72,United Arab Emirates,1
TX300473,CUST10531,2026-08-12,ACH,Debit,6102.33,United States,0
TX300474,CUST10216,2026-06-09,Check,Credit,6952.32,United Arab Emirates,1
TX300475,CUST10349,2026-07-29,P2P,Debit,19429.59,China,0
TX300476,CUST10327,2026-08-30,Wire,Credit,5155.19,Mexico,0
TX300477,CUST10401,2026-02-12,Cash Deposit,Credit,2564.41,Nigeria,1
TX300478,CUST10013,2026-01-10,ACH,Debit,13768.37,Nigeria,1
TX300479,CUST10493,2026-05-11,Card,Credit,3072.97,United States,0
TX300480,CUST10617,2026-03-24,Cash Deposit,Debit,2672.42,United States,0
TX300481,CUST10094,2026-01-08,Wire,Debit,2066.69,United Kingdom,0
TX300482,CUST10800,2026-04-10,Wire,Debit,18034.76,India,0
TX300483,CUST10746,2026-06-25,Wire,Debit,1658.41,United Kingdom,0
TX300484,CUST10149,2026-04-29,Cash Deposit,Credit,1673.43,United Kingdom,0
TX300485,CUST10492,2026-09-10,Card,Debit,423.44,India,0
TX300486,CUST10254,2026-01-04,Cash Deposit,Credit,15532.44,Russia,1
TX300487,CUST10122,2026-01-18,Wire,Credit,3855.4,Turkey,1
TX300488,CUST10053,2026-05-12,Cash Deposit,Credit,9033.25,United States,0
TX300489,CUST10779,2026-03-17,ACH,Debit,4473.16,United Arab Emirates,1
TX300490,CUST10626,2026-02-05,P2P,Debit,18608.15,United Kingdom,0
TX300491,CUST10411,2026-08-13,Wire,Debit,13322.49,Canada,0
TX300492,CUST10296,2026-05-27,ACH,Debit,5081.76,China,0
TX300493,CUST10442,2026-09-09,P2P,Credit,63626.67,Nigeria,1
TX300494,CUST10573,2026-04-04,P2P,Credit,1549.28,India,0
TX300495,CUST10701,2026-07-23,Cash Deposit,Credit,1453.74,Nigeria,1
TX300496,CUST10603,2026-05-24,ACH,Credit,7226.6,United Kingdom,0
TX300497,CUST10537,2026-06-16,Wire,Credit,14762.01,China,0
TX300498,CUST10732,2026-04-14,ACH,Debit,11561.75,Russia,1
TX300499,CUST10329,2026-06-18,Cash Deposit,Debit,5686.22,United Kingdom,0
TX300500,CUST10616,2026-03-28,P2P,Debit,5874.95,China,0
TX300501,CUST10439,2026-07-24,Cash Withdrawal,Credit,4938.11,China,0
TX300502,CUST10452,2026-03-16,ACH,Debit,1128.2,Turkey,1
TX300503,CUST10843,2026-01-23,Card,Credit,4544.93,Canada,0
TX300504,CUST10329,2026-04-29,Wire,Credit,1342.01,United States,0
TX300505,CUST10480,2026-07-16,Card,Debit,29495.24,Mexico,0
TX300506,CUST10554,2026-07-30,Wire,Credit,23686.46,Mexico,0
TX300507,CUST10278,2026-06-09,Wire,Credit,22905.45,United States,0
TX300508,CUST10100,2026-07-22,Wire,Credit,5016.14,United States,0
TX300509,CUST10768,2026-09-10,Cash Deposit,Debit,19082.13,India,0
TX300510,CUST10063,2026-06-29,P2P,Debit,17086.03,Russia,1
TX300511,CUST10498,2026-01-19,Wire,Debit,2539.26,Turkey,1
TX300512,CUST10755,2026-01-10,Check,Credit,2761.97,China,0
TX300513,CUST10312,2026-03-17,ACH,Debit,3864.28,Mexico,0
TX300514,CUST10691,2026-03-19,Wire,Debit,21341.94,United Arab Emirates,1
TX300515,CUST10621,2026-04-03,Wire,Credit,1512.34,India,0
TX300516,CUST10259,2026-05-16,Wire,Debit,5100.38,United States,0
TX300517,CUST10056,2026-03-15,Wire,Debit,2776.16,United Arab Emirates,1
TX300518,CUST10228,2026-07-23,Cash Deposit,Debit,6875.54,Nigeria,1
TX300519,CUST10500,2026-02-21,Check,Credit,23398.31,United Kingdom,0
TX300520,CUST10297,2026-09-23,Card,Debit,57066.26,United States,0
TX300521,CUST10518,2026-06-01,P2P,Debit,5772.83,Turkey,1
TX300522,CUST10664,2026-05-15,P2P,Debit,1474.01,United Kingdom,0
TX300523,CUST10088,2026-06-25,Cash Deposit,Debit,3241.47,Nigeria,1
TX300524,CUST10598,2026-01-12,Card,Debit,28911.32,United Arab Emirates,1
TX300525,CUST10281,2026-09-11,Wire,Debit,14572.04,Mexico,0
TX300526,CUST10370,2026-09-04,Cash Deposit,Credit,12394.1,United Kingdom,0
TX300527,CUST10304,2026-01-01,P2P,Credit,5226.18,United Kingdom,0
TX300528,CUST10842,2026-07-16,Wire,Debit,5087.42,Russia,1
TX300529,CUST10392,2026-08-11,ACH,Credit,5040.01,United Arab Emirates,1
TX300530,CUST10563,2026-05-18,ACH,Credit,4354.68,United States,0
TX300531,CUST10551,2026-04-11,Card,Credit,3578.01,Nigeria,1
TX300532,CUST10218,2026-01-23,P2P,Debit,6902.65,United Kingdom,0
TX300533,CUST10672,2026-08-02,Wire,Credit,32311.61,India,0
TX300534,CUST10629,2026-09-10,Cash Deposit,Debit,5198.52,Russia,1
TX300535,CUST10464,2026-08-11,Cash Withdrawal,Debit,5226.73,Nigeria,1
TX300536,CUST10731,2026-09-06,P2P,Debit,1299.04,Canada,0
TX300537,CUST10897,2026-04-28,Check,Credit,3826.01,India,0
TX300538,CUST10094,2026-02-26,Wire,Credit,22638.78,United Arab Emirates,1
TX300539,CUST10141,2026-02-23,ACH,Credit,2939.13,Mexico,0
TX300540,CUST10897,2026-06-30,Card,Credit,52768.88,Russia,1
TX300541,CUST10258,2026-09-17,Cash Withdrawal,Debit,9225.82,China,0
TX300542,CUST10068,2026-01-19,Cash Withdrawal,Credit,36207.74,United States,0
TX300543,CUST10019,2026-04-17,ACH,Debit,10198.94,Nigeria,1
TX300544,CUST10011,2026-09-06,Cash Deposit,Credit,29783.95,United States,0
TX300545,CUST10261,2026-01-14,Cash Withdrawal,Debit,7252.98,Nigeria,1
TX300546,CUST10302,2026-07-08,Wire,Debit,5616.01,United States,0
TX300547,CUST10084,2026-06-04,P2P,Credit,10764.88,India,0
TX300548,CUST10508,2026-03-20,Wire,Credit,2847.64,Canada,0
TX300549,CUST10666,2026-06-27,Wire,Credit,9300.3,United Kingdom,0
TX300550,CUST10463,2026-03-06,Cash Deposit,Credit,10237.97,United States,0
TX300551,CUST10820,2026-01-10,Wire,Credit,5833.9,India,0
TX300552,CUST10077,2026-09-10,ACH,Credit,3748.04,Russia,1
TX300553,CUST10376,2026-01-21,P2P,Credit,2085.79,Russia,1
TX300554,CUST10209,2026-05-30,Wire,Debit,10276.64,India,0
TX300555,CUST10749,2026-07-12,Check,Debit,18141.66,Russia,1
TX300556,CUST10413,2026-05-11,Cash Withdrawal,Debit,6366.33,Canada,0
TX300557,CUST10876,2026-03-09,Card,Credit,20917.23,Turkey,1
TX300558,CUST10124,2026-02-07,Check,Debit,3507.81,China,0
TX300559,CUST10416,2026-05-13,Card,Credit,12828.23,Turkey,1
TX300560,CUST10114,2026-04-15,P2P,Credit,12467.09,Canada,0
TX300561,CUST10291,2026-07-22,ACH,Credit,16304.28,United Kingdom,0
TX300562,CUST10522,2026-02-25,P2P,Debit,5282.48,Turkey,1
TX300563,CUST10583,2026-01-14,Wire,Debit,2549.76,United Arab Emirates,1
TX300564,CUST10528,2026-08-27,ACH,Credit,11865.33,Russia,1
TX300565,CUST10895,2026-03-27,Card,Debit,6944.11,Turkey,1
TX300566,CUST10732,2026-07-05,Check,Credit,6601.9,Nigeria,1
TX300567,CUST10129,2026-02-09,Wire,Credit,1998.05,China,0
TX300568,CUST10607,2026-07-15,Wire,Debit,1936.2,Russia,1
TX300569,CUST10329,2026-08-30,Wire,Debit,13164.86,United States,0
TX300570,CUST10340,2026-07-12,Wire,Credit,1675.02,Nigeria,1
TX300571,CUST10725,2026-09-26,Check,Credit,23502.67,China,0
TX300572,CUST10248,2026-04-26,ACH,Credit,56624.3,India,0
TX300573,CUST10828,2026-02-28,ACH,Debit,3651.67,Canada,0
TX300574,CUST10291,2026-06-02,ACH,Debit,11837.22,Canada,0
TX300575,CUST10159,2026-03-30,Check,Debit,24592.4,China,0
TX300576,CUST10561,2026-09-22,Wire,Credit,2988.63,Canada,0
TX300577,CUST10442,2026-05-01,ACH,Credit,7611.22,Nigeria,1
TX300578,CUST10257,2026-03-31,ACH,Debit,25809.99,Turkey,1
TX300579,CUST10049,2026-06-19,Wire,Credit,13422.01,Canada,0
TX300580,CUST10327,2026-01-13,P2P,Debit,2310.13,Turkey,1
TX300581,CUST10111,2026-05-27,ACH,Credit,1726.18,United Kingdom,0
TX300582,CUST10611,2026-07-18,ACH,Debit,13586.06,Canada,0
TX300583,CUST10606,2026-01-19,Wire,Credit,5295.38,Nigeria,1
TX300584,CUST10849,2026-02-26,Cash Withdrawal,Debit,1217.41,Turkey,1
TX300585,CUST10162,2026-01-08,Cash Deposit,Debit,8389.71,Canada,0
TX300586,CUST10331,2026-04-29,Wire,Debit,3350.31,Russia,1
TX300587,CUST10722,2026-08-23,Wire,Debit,2081.52,China,0
TX300588,CUST10083,2026-06-26,Cash Deposit,Debit,2152.85,United Kingdom,0
TX300589,CUST10635,2026-03-17,ACH,Debit,1275.85,Mexico,0
TX300590,CUST10850,2026-01-20,Wire,Credit,10958.56,Turkey,1
TX300591,CUST10160,2026-07-17,Card,Debit,17823.97,Turkey,1
TX300592,CUST10120,2026-07-26,Wire,Credit,3713.33,Mexico,0
TX300593,CUST10200,2026-05-27,ACH,Credit,11880.58,India,0
TX300594,CUST10015,2026-03-22,Card,Debit,3272.46,India,0
TX300595,CUST10050,2026-05-05,Card,Debit,1952.93,Nigeria,1
TX300596,CUST10361,2026-07-14,Wire,Credit,12214.85,United Kingdom,0
TX300597,CUST10492,2026-06-01,ACH,Credit,24659.2,United Kingdom,0
TX300598,CUST10015,2026-07-08,P2P,Credit,7655.02,Canada,0
TX300599,CUST10013,2026-09-12,P2P,Debit,15284.6,India,0
TX300600,CUST10887,2026-08-10,Card,Credit,39524.77,Russia,1
TX300601,CUST10557,2026-03-01,ACH,Credit,3317.41,United Kingdom,0
TX300602,CUST10516,2026-08-19,Wire,Debit,33345.88,United Kingdom,0
TX300603,CUST10091,2026-02-04,Cash Deposit,Debit,910.74,Mexico,0
TX300604,CUST10448,2026-03-31,Card,Credit,11209.93,Canada,0
TX300605,CUST10261,2026-09-05,Wire,Debit,3809.46,United Arab Emirates,1
TX300606,CUST10878,2026-03-12,Cash Deposit,Debit,4088.53,Nigeria,1
TX300607,CUST10491,2026-04-01,Cash Withdrawal,Credit,8557.18,United Kingdom,0
TX300608,CUST10754,2026-02-14,Check,Debit,15424.13,China,0
TX300609,CUST10119,2026-05-22,Wire,Debit,8026.04,Russia,1
TX300610,CUST10692,2026-09-28,ACH,Debit,5027.5,Nigeria,1
TX300611,CUST10793,2026-06-04,P2P,Debit,8334.85,Canada,0
TX300612,CUST10794,2026-04-03,ACH,Debit,1645.38,United States,0
TX300613,CUST10584,2026-07-04,P2P,Credit,6859.73,Mexico,0
TX300614,CUST10080,2026-08-01,Check,Credit,3942.67,United Arab Emirates,1
TX300615,CUST10886,2026-01-12,Wire,Debit,8069.34,United States,0
TX300616,CUST10249,2026-04-05,ACH,Credit,4124.05,Russia,1
TX300617,CUST10427,2026-09-28,Card,Debit,12114.15,United States,0
TX300618,CUST10473,2026-09-18,Card,Credit,1800.76,Nigeria,1
TX300619,CUST10018,2026-07-28,P2P,Debit,6504.91,Canada,0
TX300620,CUST10539,2026-03-22,Card,Debit,13111.68,China,0
TX300621,CUST10563,2026-06-19,Card,Credit,7435.05,Russia,1
TX300622,CUST10527,2026-07-13,Card,Debit,17869.31,United Arab Emirates,1
TX300623,CUST10193,2026-07-12,Wire,Debit,1921.21,Mexico,0
TX300624,CUST10658,2026-02-26,P2P,Debit,6088.95,China,0
TX300625,CUST10490,2026-03-05,Card,Credit,3995.39,India,0
TX300626,CUST10346,2026-08-22,Cash Withdrawal,Credit,31080.54,India,0
TX300627,CUST10334,2026-09-16,Card,Debit,39821.22,Turkey,1
TX300628,CUST10223,2026-07-01,Wire,Debit,8825.83,United States,0
TX300629,CUST10664,2026-06-06,P2P,Credit,7474.76,United Kingdom,0
TX300630,CUST10729,2026-09-30,Card,Credit,3685.86,Mexico,0
TX300631,CUST10791,2026-03-14,ACH,Credit,4325.16,India,0
TX300632,CUST10192,2026-01-08,Card,Debit,7356.18,China,0
TX300633,CUST10858,2026-08-05,Cash Deposit,Credit,1816.6,United Arab Emirates,1
TX300634,CUST10116,2026-01-20,Card,Debit,17131.65,United Kingdom,0
TX300635,CUST10675,2026-03-03,P2P,Debit,3382.2,Mexico,0
TX300636,CUST10756,2026-05-15,Wire,Debit,23494.91,United States,0
TX300637,CUST10042,2026-09-02,Card,Debit,7793.08,United Kingdom,0
TX300638,CUST10837,2026-09-04,Wire,Debit,16644.97,China,0
TX300639,CUST10785,2026-02-08,Wire,Debit,23815.08,Canada,0
TX300640,CUST10716,2026-06-05,ACH,Debit,9189.78,Nigeria,1
TX300641,CUST10377,2026-02-18,ACH,Credit,480.66,Nigeria,1
TX300642,CUST10876,2026-08-30,Check,Credit,6885.54,United States,0
TX300643,CUST10409,2026-05-30,Cash Deposit,Credit,18304.33,India,0
TX300644,CUST10158,2026-08-27,P2P,Debit,1755.95,United States,0
TX300645,CUST10184,2026-08-16,P2P,Credit,15279.78,Turkey,1
TX300646,CUST10544,2026-07-12,ACH,Debit,3119.23,China,0
TX300647,CUST10787,2026-04-29,Check,Credit,8243.84,United Arab Emirates,1
TX300648,CUST10414,2026-01-30,Cash Withdrawal,Credit,2162.74,Turkey,1
TX300649,CUST10793,2026-07-14,Wire,Debit,13426.23,Turkey,1
TX300650,CUST10667,2026-08-06,P2P,Debit,2493.33,Turkey,1
TX300651,CUST10140,2026-05-18,Card,Credit,2963.65,India,0
TX300652,CUST10155,2026-09-29,Cash Deposit,Debit,5640.15,United Kingdom,0
TX300653,CUST10710,2026-05-24,Check,Credit,3754.85,United States,0
TX300654,CUST10661,2026-09-03,Cash Deposit,Credit,38375.25,United Arab Emirates,1
TX300655,CUST10745,2026-07-06,ACH,Credit,6160.19,China,0
TX300656,CUST10384,2026-02-14,Cash Withdrawal,Credit,7836.51,China,0
TX300657,CUST10365,2026-09-23,Wire,Credit,1357.19,Mexico,0
TX300658,CUST10886,2026-04-11,ACH,Debit,4613.57,China,0
TX300659,CUST10032,2026-01-16,Cash Withdrawal,Debit,835.98,Russia,1
TX300660,CUST10136,2026-05-25,Cash Withdrawal,Debit,4392.61,Russia,1
TX300661,CUST10500,2026-08-21,P2P,Debit,7970.67,United Arab Emirates,1
TX300662,CUST10700,2026-02-19,Wire,Credit,33944.3,China,0
TX300663,CUST10094,2026-07-22,ACH,Debit,30995.84,Mexico,0
TX300664,CUST10105,2026-06-13,Check,Credit,13466.48,United Arab Emirates,1
TX300665,CUST10368,2026-02-07,Wire,Debit,2348.37,Turkey,1
TX300666,CUST10346,2026-05-31,Card,Credit,7095.58,United Kingdom,0
TX300667,CUST10518,2026-05-19,ACH,Credit,49356.66,United States,0
TX300668,CUST10524,2026-08-07,Cash Deposit,Credit,455.42,Turkey,1
TX300669,CUST10870,2026-01-17,Card,Credit,957.37,Russia,1
TX300670,CUST10154,2026-07-22,Card,Debit,10218.38,Turkey,1
TX300671,CUST10363,2026-01-24,P2P,Credit,14386.82,India,0
TX300672,CUST10361,2026-06-28,Wire,Credit,19382.52,Mexico,0
TX300673,CUST10644,2026-01-29,Cash Withdrawal,Debit,9410.82,Canada,0
TX300674,CUST10044,2026-07-29,Wire,Credit,9827.8,Nigeria,1
TX300675,CUST10211,2026-07-25,P2P,Credit,4390.27,China,0
TX300676,CUST10471,2026-07-13,Card,Debit,5641.2,Turkey,1
TX300677,CUST10375,2026-05-04,Cash Withdrawal,Credit,45042.36,China,0
TX300678,CUST10754,2026-04-07,Wire,Credit,1643.93,Mexico,0
TX300679,CUST10058,2026-09-09,Check,Credit,6862.48,Russia,1
TX300680,CUST10218,2026-03-20,P2P,Credit,6474.69,Russia,1
TX300681,CUST10866,2026-05-06,Wire,Debit,3335.07,Turkey,1
TX300682,CUST10774,2026-03-01,Card,Credit,3775.09,Mexico,0
TX300683,CUST10566,2026-02-19,Wire,Credit,9705.84,Turkey,1
TX300684,CUST10319,2026-01-16,Wire,Debit,2773.05,China,0
TX300685,CUST10692,2026-07-15,P2P,Credit,1968.57,Canada,0
TX300686,CUST10261,2026-09-06,Wire,Credit,3797.46,Canada,0
TX300687,CUST10280,2026-06-11,Wire,Debit,3917.69,United Kingdom,0
TX300688,CUST10018,2026-01-07,Wire,Debit,2398.48,Mexico,0
TX300689,CUST10427,2026-04-12,P2P,Debit,4119.06,China,0
TX300690,CUST10027,2026-02-14,ACH,Debit,19973.69,United States,0
TX300691,CUST10622,2026-08-17,Card,Debit,2107.94,Nigeria,1
TX300692,CUST10108,2026-02-17,Cash Deposit,Credit,25524.15,Mexico,0
TX300693,CUST10074,2026-05-31,Card,Credit,5693.57,United States,0
TX300694,CUST10717,2026-03-22,Check,Debit,1840.3,United States,0
TX300695,CUST10568,2026-01-05,Check,Credit,28025.57,Turkey,1
TX300696,CUST10641,2026-09-22,Check,Credit,5149.02,China,0
TX300697,CUST10843,2026-03-11,Cash Deposit,Credit,14385.86,Mexico,0
TX300698,CUST10659,2026-06-13,Cash Withdrawal,Debit,4463.67,Mexico,0
TX300699,CUST10854,2026-08-02,P2P,Credit,35740.09,Turkey,1
TX300700,CUST10625,2026-08-31,Cash Deposit,Debit,1493.27,Mexico,0
TX300701,CUST10295,2026-03-19,P2P,Credit,7856.59,United Arab Emirates,1
TX300702,CUST10834,2026-08-23,P2P,Credit,20975.41,China,0
TX300703,CUST10138,2026-07-28,Card,Credit,2239.88,United Arab Emirates,1
TX300704,CUST10466,2026-09-10,Cash Deposit,Credit,9245.77,Nigeria,1
TX300705,CUST10871,2026-09-18,ACH,Debit,3115.11,Turkey,1
TX300706,CUST10771,2026-04-23,Cash Deposit,Credit,4024.86,United Arab Emirates,1
TX300707,CUST10076,2026-06-08,ACH,Credit,2403.95,Nigeria,1
TX300708,CUST10420,2026-08-30,ACH,Credit,18752.92,United Arab Emirates,1
TX300709,CUST10278,2026-07-16,Card,Credit,8631.15,Turkey,1
TX300710,CUST10662,2026-05-25,Wire,Debit,548.93,Turkey,1
TX300711,CUST10270,2026-01-05,Cash Deposit,Debit,1401.98,Mexico,0
